date,engine_temperature,brake_pad_thickness,battery_voltage,tire_pressure_Front_R,tire_pressure_Front_L,tire_pressure_Rear_R,tire_pressure_Rear_L,Engine_oil_level,Brake_Pressure,oil_quality,Days_Since_Engine_Service,Days_Since_BrakePad_Service,Days_Since_Battery_Replacement,Days_Since_Tire_Replacement,Km_Driven_After_Last_Engine_Oil_Change,Km_Driven_After_Last_BrakePad_Change,Km_Driven_After_Last_Tire_Change,Km_Driven_After_Last_Battery_Change,cumulative_mileage,driving_behavior,environmental_condition,RUL_brake_pad,RUL_battery,RUL_oil,RUL_tire,Brake_pad_failure,Engine_oil_Failure,Tire_Failure,Battery_Failure
2024-06-08 14:36:28.270103,81.79642576962878,9.4,11.82,29.4,29.4,29.4,29.4,94.8,2844,87.0,26,26,26,26,1300,1300,1300,1300,1300,0,0,174,124,74,154,0,0,0,0
2024-06-09 14:36:28.270103,81.75671361799229,9.3,11.79,29.3,29.3,29.3,29.3,94.6,2838,86.5,27,27,27,27,1350,1350,1350,1350,1350,0,0,173,123,73,153,0,0,0,0
2024-06-09 14:36:28.270103,79.00025770177079,9.3,11.79,29.3,29.3,29.3,29.3,94.6,2838,86.5,27,27,27,27,1350,1350,1350,1350,1350,0,0,173,123,73,153,0,0,0,0
2024-06-09 14:36:28.270103,82.39024705804698,9.3,11.79,29.3,29.3,29.3,29.3,94.6,2838,86.5,27,27,27,27,1350,1350,1350,1350,1350,2,0,173,123,73,153,0,0,0,0
2024-06-09 14:36:28.270103,78.80720008846453,9.3,11.79,29.3,29.3,29.3,29.3,94.6,2838,86.5,27,27,27,27,1350,1350,1350,1350,1350,2,0,173,123,73,153,0,0,0,0
2024-06-09 14:36:28.270103,79.05397365559107,9.3,11.79,29.3,29.3,29.3,29.3,94.6,2838,86.5,27,27,27,27,1350,1350,1350,1350,1350,0,0,173,123,73,153,0,0,0,0
2024-06-10 14:36:28.270103,78.9091496225343,9.2,11.76,29.2,29.2,29.2,29.2,94.4,2832,86.0,28,28,28,28,1400,1400,1400,1400,1400,0,0,172,122,72,152,0,0,0,0
2024-06-10 14:36:28.270103,82.9712158304377,9.2,11.76,29.2,29.2,29.2,29.2,94.4,2832,86.0,28,28,28,28,1400,1400,1400,1400,1400,0,0,172,122,72,152,0,0,0,0
2024-06-10 14:36:28.270103,80.98770837190403,9.2,11.76,29.2,29.2,29.2,29.2,94.4,2832,86.0,28,28,28,28,1400,1400,1400,1400,1400,1,0,172,122,72,152,0,0,0,0
2024-06-10 14:36:28.270103,77.86422093591861,9.2,11.76,29.2,29.2,29.2,29.2,94.4,2832,86.0,28,28,28,28,1400,1400,1400,1400,1400,0,0,172,122,72,152,0,0,0,0
2024-06-10 14:36:28.270103,77.41602050997557,9.2,11.76,29.2,29.2,29.2,29.2,94.4,2832,86.0,28,28,28,28,1400,1400,1400,1400,1400,1,0,172,122,72,152,0,0,0,0
2024-06-11 14:36:28.270103,81.34050310290513,9.1,11.73,29.1,29.1,29.1,29.1,94.2,2826,85.5,29,29,29,29,1450,1450,1450,1450,1450,0,0,171,121,71,151,0,0,0,0
2024-06-11 14:36:28.270103,77.2678290628165,9.1,11.73,29.1,29.1,29.1,29.1,94.2,2826,85.5,29,29,29,29,1450,1450,1450,1450,1450,0,0,171,121,71,151,0,0,0,0
2024-06-11 14:36:28.270103,79.67698808724444,9.1,11.73,29.1,29.1,29.1,29.1,94.2,2826,85.5,29,29,29,29,1450,1450,1450,1450,1450,1,0,171,121,71,151,0,0,0,0
2024-06-11 14:36:28.270103,74.85981435274853,9.1,11.73,29.1,29.1,29.1,29.1,94.2,2826,85.5,29,29,29,29,1450,1450,1450,1450,1450,0,0,171,121,71,151,0,0,0,0
2024-06-11 14:36:28.270103,81.32856250632894,9.1,11.73,29.1,29.1,29.1,29.1,94.2,2826,85.5,29,29,29,29,1450,1450,1450,1450,1450,0,0,171,121,71,151,0,0,0,0
2024-06-12 14:36:28.270103,80.7711494821936,9.0,11.7,29.0,29.0,29.0,29.0,94.0,2820,85.0,30,30,30,30,1500,1500,1500,1500,1500,0,0,170,120,70,150,0,0,0,0
2024-06-12 14:36:28.270103,83.25574086569183,9.0,11.7,29.0,29.0,29.0,29.0,94.0,2820,85.0,30,30,30,30,1500,1500,1500,1500,1500,0,0,170,120,70,150,0,0,0,0
2024-06-12 14:36:28.270103,80.00461696991937,9.0,11.7,29.0,29.0,29.0,29.0,94.0,2820,85.0,30,30,30,30,1500,1500,1500,1500,1500,1,0,170,120,70,150,0,0,0,0
2024-06-12 14:36:28.270103,80.78407907509784,9.0,11.7,29.0,29.0,29.0,29.0,94.0,2820,85.0,30,30,30,30,1500,1500,1500,1500,1500,0,1,170,120,70,150,0,0,0,0
2024-06-12 14:36:28.270103,81.61982756742142,9.0,11.7,29.0,29.0,29.0,29.0,94.0,2820,85.0,30,30,30,30,1500,1500,1500,1500,1500,0,0,170,120,70,150,0,0,0,0
2024-06-13 14:36:28.270103,81.39007514519677,8.9,11.67,28.9,28.9,28.9,28.9,93.8,2814,84.5,31,31,31,31,1550,1550,1550,1550,1550,1,0,169,119,69,149,0,0,0,0
2024-06-13 14:36:28.270103,79.97247075824502,8.9,11.67,28.9,28.9,28.9,28.9,93.8,2814,84.5,31,31,31,31,1550,1550,1550,1550,1550,0,1,169,119,69,149,0,0,0,0
2024-06-13 14:36:28.270103,79.66121419357005,8.9,11.67,28.9,28.9,28.9,28.9,93.8,2814,84.5,31,31,31,31,1550,1550,1550,1550,1550,0,0,169,119,69,149,0,0,0,0
2024-06-13 14:36:28.270103,77.44288082172316,8.9,11.67,28.9,28.9,28.9,28.9,93.8,2814,84.5,31,31,31,31,1550,1550,1550,1550,1550,0,0,169,119,69,149,0,0,0,0
2024-06-13 14:36:28.270103,79.97576069218906,8.9,11.67,28.9,28.9,28.9,28.9,93.8,2814,84.5,31,31,31,31,1550,1550,1550,1550,1550,1,1,169,119,69,149,0,0,0,0
2024-06-14 14:36:28.270103,81.8814890578893,8.8,11.64,28.8,28.8,28.8,28.8,93.6,2808,84.0,32,32,32,32,1600,1600,1600,1600,1600,0,0,168,118,68,148,0,0,0,0
2024-06-14 14:36:28.270103,80.68154095096693,8.8,11.64,28.8,28.8,28.8,28.8,93.6,2808,84.0,32,32,32,32,1600,1600,1600,1600,1600,1,0,168,118,68,148,0,0,0,0
2024-06-14 14:36:28.270103,77.93777038332159,8.8,11.64,28.8,28.8,28.8,28.8,93.6,2808,84.0,32,32,32,32,1600,1600,1600,1600,1600,0,1,168,118,68,148,0,0,0,0
2024-06-14 14:36:28.270103,77.48536385469787,8.8,11.64,28.8,28.8,28.8,28.8,93.6,2808,84.0,32,32,32,32,1600,1600,1600,1600,1600,1,0,168,118,68,148,0,0,0,0
2024-06-14 14:36:28.270103,77.22164091723876,8.8,11.64,28.8,28.8,28.8,28.8,93.6,2808,84.0,32,32,32,32,1600,1600,1600,1600,1600,2,0,168,118,68,148,0,0,0,0
2024-06-15 14:36:28.270103,78.7221477978703,8.7,11.61,28.7,28.7,28.7,28.7,93.4,2802,83.5,33,33,33,33,1650,1650,1650,1650,1650,0,0,167,117,67,147,0,0,0,0
2024-06-15 14:36:28.270103,80.27897673119988,8.7,11.61,28.7,28.7,28.7,28.7,93.4,2802,83.5,33,33,33,33,1650,1650,1650,1650,1650,1,0,167,117,67,147,0,0,0,0
2024-06-15 14:36:28.270103,84.43172429221353,8.7,11.61,28.7,28.7,28.7,28.7,93.4,2802,83.5,33,33,33,33,1650,1650,1650,1650,1650,0,0,167,117,67,147,0,0,0,0
2024-06-15 14:36:28.270103,81.84466605831129,8.7,11.61,28.7,28.7,28.7,28.7,93.4,2802,83.5,33,33,33,33,1650,1650,1650,1650,1650,0,0,167,117,67,147,0,0,0,0
2024-06-15 14:36:28.270103,80.78142315587466,8.7,11.61,28.7,28.7,28.7,28.7,93.4,2802,83.5,33,33,33,33,1650,1650,1650,1650,1650,0,0,167,117,67,147,0,0,0,0
2024-06-16 14:36:28.270103,80.70407815024056,8.6,11.58,28.6,28.6,28.6,28.6,93.2,2796,83.0,34,34,34,34,1700,1700,1700,1700,1700,0,0,166,116,66,146,0,0,0,0
2024-06-16 14:36:28.270103,77.04292518830638,8.6,11.58,28.6,28.6,28.6,28.6,93.2,2796,83.0,34,34,34,34,1700,1700,1700,1700,1700,2,1,166,116,66,146,0,0,0,0
2024-06-16 14:36:28.270103,80.22075496050927,8.6,11.58,28.6,28.6,28.6,28.6,93.2,2796,83.0,34,34,34,34,1700,1700,1700,1700,1700,0,0,166,116,66,146,0,0,0,0
2024-06-16 14:36:28.270103,78.69907632788957,8.6,11.58,28.6,28.6,28.6,28.6,93.2,2796,83.0,34,34,34,34,1700,1700,1700,1700,1700,0,0,166,116,66,146,0,0,0,0
2024-06-16 14:36:28.270103,79.38972029663242,8.6,11.58,28.6,28.6,28.6,28.6,93.2,2796,83.0,34,34,34,34,1700,1700,1700,1700,1700,0,0,166,116,66,146,0,0,0,0
2024-06-17 14:36:28.270103,81.96118088855215,8.5,11.549999999999999,28.5,28.5,28.5,28.5,93.0,2790,82.5,35,35,35,35,1750,1750,1750,1750,1750,0,1,165,115,65,145,0,0,0,0
2024-06-17 14:36:28.270103,78.58668904463879,8.5,11.549999999999999,28.5,28.5,28.5,28.5,93.0,2790,82.5,35,35,35,35,1750,1750,1750,1750,1750,1,0,165,115,65,145,0,0,0,0
2024-06-17 14:36:28.270103,79.62201158039304,8.5,11.549999999999999,28.5,28.5,28.5,28.5,93.0,2790,82.5,35,35,35,35,1750,1750,1750,1750,1750,0,0,165,115,65,145,0,0,0,0
2024-06-17 14:36:28.270103,80.57202330291673,8.5,11.549999999999999,28.5,28.5,28.5,28.5,93.0,2790,82.5,35,35,35,35,1750,1750,1750,1750,1750,0,0,165,115,65,145,0,0,0,0
2024-06-17 14:36:28.270103,76.93445085002288,8.5,11.549999999999999,28.5,28.5,28.5,28.5,93.0,2790,82.5,35,35,35,35,1750,1750,1750,1750,1750,0,0,165,115,65,145,0,0,0,0
2024-06-18 14:36:28.270103,77.9640113183921,8.4,11.52,28.4,28.4,28.4,28.4,92.8,2784,82.0,36,36,36,36,1800,1800,1800,1800,1800,1,0,164,114,64,144,0,0,0,0
2024-06-18 14:36:28.270103,78.57929806276483,8.4,11.52,28.4,28.4,28.4,28.4,92.8,2784,82.0,36,36,36,36,1800,1800,1800,1800,1800,0,0,164,114,64,144,0,0,0,0
2024-06-18 14:36:28.270103,78.59398283667619,8.4,11.52,28.4,28.4,28.4,28.4,92.8,2784,82.0,36,36,36,36,1800,1800,1800,1800,1800,0,0,164,114,64,144,0,0,0,0
2024-06-18 14:36:28.270103,76.952506766433,8.4,11.52,28.4,28.4,28.4,28.4,92.8,2784,82.0,36,36,36,36,1800,1800,1800,1800,1800,0,0,164,114,64,144,0,0,0,0
2024-06-18 14:36:28.270103,77.85226986388365,8.4,11.52,28.4,28.4,28.4,28.4,92.8,2784,82.0,36,36,36,36,1800,1800,1800,1800,1800,0,0,164,114,64,144,0,0,0,0
2024-06-19 14:36:28.270103,80.5863044597101,8.3,11.49,28.3,28.3,28.3,28.3,92.6,2778,81.5,37,37,37,37,1850,1850,1850,1850,1850,0,1,163,113,63,143,0,0,0,0
2024-06-19 14:36:28.270103,80.60268316147007,8.3,11.49,28.3,28.3,28.3,28.3,92.6,2778,81.5,37,37,37,37,1850,1850,1850,1850,1850,1,0,163,113,63,143,0,0,0,0
2024-06-19 14:36:28.270103,81.31116056181416,8.3,11.49,28.3,28.3,28.3,28.3,92.6,2778,81.5,37,37,37,37,1850,1850,1850,1850,1850,0,0,163,113,63,143,0,0,0,0
2024-06-19 14:36:28.270103,84.86307275655496,8.3,11.49,28.3,28.3,28.3,28.3,92.6,2778,81.5,37,37,37,37,1850,1850,1850,1850,1850,0,0,163,113,63,143,0,0,0,0
2024-06-19 14:36:28.270103,77.97489598627098,8.3,11.49,28.3,28.3,28.3,28.3,92.6,2778,81.5,37,37,37,37,1850,1850,1850,1850,1850,2,0,163,113,63,143,0,0,0,0
2024-06-20 14:36:28.270103,80.42235997297813,8.2,11.459999999999999,28.2,28.2,28.2,28.2,92.4,2772,81.0,38,38,38,38,1900,1900,1900,1900,1900,0,0,162,112,62,142,0,0,0,0
2024-06-20 14:36:28.270103,82.2859756567021,8.2,11.459999999999999,28.2,28.2,28.2,28.2,92.4,2772,81.0,38,38,38,38,1900,1900,1900,1900,1900,0,0,162,112,62,142,0,0,0,0
2024-06-20 14:36:28.270103,78.64988069744574,8.2,11.459999999999999,28.2,28.2,28.2,28.2,92.4,2772,81.0,38,38,38,38,1900,1900,1900,1900,1900,0,1,162,112,62,142,0,0,0,0
2024-06-20 14:36:28.270103,78.19153098747698,8.2,11.459999999999999,28.2,28.2,28.2,28.2,92.4,2772,81.0,38,38,38,38,1900,1900,1900,1900,1900,0,0,162,112,62,142,0,0,0,0
2024-06-20 14:36:28.270103,80.07998484379472,8.2,11.459999999999999,28.2,28.2,28.2,28.2,92.4,2772,81.0,38,38,38,38,1900,1900,1900,1900,1900,0,0,162,112,62,142,0,0,0,0
2024-06-21 14:36:28.270103,80.94210227882039,8.1,11.43,28.1,28.1,28.1,28.1,92.2,2766,80.5,39,39,39,39,1950,1950,1950,1950,1950,0,1,161,111,61,141,0,0,0,0
2024-06-21 14:36:28.270103,78.70838263923135,8.1,11.43,28.1,28.1,28.1,28.1,92.2,2766,80.5,39,39,39,39,1950,1950,1950,1950,1950,0,0,161,111,61,141,0,0,0,0
2024-06-21 14:36:28.270103,83.10620252653948,8.1,11.43,28.1,28.1,28.1,28.1,92.2,2766,80.5,39,39,39,39,1950,1950,1950,1950,1950,2,0,161,111,61,141,0,0,0,0
2024-06-21 14:36:28.270103,81.0639316192361,8.1,11.43,28.1,28.1,28.1,28.1,92.2,2766,80.5,39,39,39,39,1950,1950,1950,1950,1950,0,0,161,111,61,141,0,0,0,0
2024-06-21 14:36:28.270103,79.05330702646728,8.1,11.43,28.1,28.1,28.1,28.1,92.2,2766,80.5,39,39,39,39,1950,1950,1950,1950,1950,0,0,161,111,61,141,0,0,0,0
2024-06-22 14:36:28.270103,78.8614565848294,8.0,11.4,28.0,28.0,28.0,28.0,92.0,2760,80.0,40,40,40,40,2000,2000,2000,2000,2000,0,0,160,110,60,140,0,0,0,0
2024-06-22 14:36:28.270103,80.06748261355953,8.0,11.4,28.0,28.0,28.0,28.0,92.0,2760,80.0,40,40,40,40,2000,2000,2000,2000,2000,0,0,160,110,60,140,0,0,0,0
2024-06-22 14:36:28.270103,77.17009747868555,8.0,11.4,28.0,28.0,28.0,28.0,92.0,2760,80.0,40,40,40,40,2000,2000,2000,2000,2000,0,0,160,110,60,140,0,0,0,0
2024-06-22 14:36:28.270103,79.19448297758316,8.0,11.4,28.0,28.0,28.0,28.0,92.0,2760,80.0,40,40,40,40,2000,2000,2000,2000,2000,0,0,160,110,60,140,0,0,0,0
2024-06-22 14:36:28.270103,80.88388689693369,8.0,11.4,28.0,28.0,28.0,28.0,92.0,2760,80.0,40,40,40,40,2000,2000,2000,2000,2000,0,0,160,110,60,140,0,0,0,0
2024-06-23 14:36:28.270103,76.52106085214399,7.8999999999999995,11.37,27.9,27.9,27.9,27.9,91.8,2754,79.5,41,41,41,41,2050,2050,2050,2050,2050,0,0,159,109,59,139,0,0,0,0
2024-06-23 14:36:28.270103,79.11150998711453,7.8999999999999995,11.37,27.9,27.9,27.9,27.9,91.8,2754,79.5,41,41,41,41,2050,2050,2050,2050,2050,0,1,159,109,59,139,0,0,0,0
2024-06-23 14:36:28.270103,77.85000255565308,7.8999999999999995,11.37,27.9,27.9,27.9,27.9,91.8,2754,79.5,41,41,41,41,2050,2050,2050,2050,2050,0,0,159,109,59,139,0,0,0,0
2024-06-23 14:36:28.270103,76.66272971956792,7.8999999999999995,11.37,27.9,27.9,27.9,27.9,91.8,2754,79.5,41,41,41,41,2050,2050,2050,2050,2050,0,0,159,109,59,139,0,0,0,0
2024-06-23 14:36:28.270103,80.75264812594733,7.8999999999999995,11.37,27.9,27.9,27.9,27.9,91.8,2754,79.5,41,41,41,41,2050,2050,2050,2050,2050,0,0,159,109,59,139,0,0,0,0
2024-06-24 14:36:28.270103,80.19811463462506,7.8,11.34,27.8,27.8,27.8,27.8,91.6,2748,79.0,42,42,42,42,2100,2100,2100,2100,2100,0,0,158,108,58,138,0,0,0,0
2024-06-24 14:36:28.270103,82.2409206768827,7.8,11.34,27.8,27.8,27.8,27.8,91.6,2748,79.0,42,42,42,42,2100,2100,2100,2100,2100,0,0,158,108,58,138,0,0,0,0
2024-06-24 14:36:28.270103,80.45720470353834,7.8,11.34,27.8,27.8,27.8,27.8,91.6,2748,79.0,42,42,42,42,2100,2100,2100,2100,2100,0,1,158,108,58,138,0,0,0,0
2024-06-24 14:36:28.270103,81.55567775902566,7.8,11.34,27.8,27.8,27.8,27.8,91.6,2748,79.0,42,42,42,42,2100,2100,2100,2100,2100,0,1,158,108,58,138,0,0,0,0
2024-06-24 14:36:28.270103,78.18855825008696,7.8,11.34,27.8,27.8,27.8,27.8,91.6,2748,79.0,42,42,42,42,2100,2100,2100,2100,2100,0,0,158,108,58,138,0,0,0,0
2024-06-25 14:36:28.270103,78.71726993503354,7.7,11.309999999999999,27.7,27.7,27.7,27.7,91.4,2742,78.5,43,43,43,43,2150,2150,2150,2150,2150,0,0,157,107,57,137,0,0,0,0
2024-06-25 14:36:28.270103,78.63530749409901,7.7,11.309999999999999,27.7,27.7,27.7,27.7,91.4,2742,78.5,43,43,43,43,2150,2150,2150,2150,2150,0,0,157,107,57,137,0,0,0,0
2024-06-25 14:36:28.270103,77.53070544892279,7.7,11.309999999999999,27.7,27.7,27.7,27.7,91.4,2742,78.5,43,43,43,43,2150,2150,2150,2150,2150,0,0,157,107,57,137,0,0,0,0
2024-06-25 14:36:28.270103,73.51860609739259,7.7,11.309999999999999,27.7,27.7,27.7,27.7,91.4,2742,78.5,43,43,43,43,2150,2150,2150,2150,2150,0,1,157,107,57,137,0,0,0,0
2024-06-25 14:36:28.270103,76.65697512232808,7.7,11.309999999999999,27.7,27.7,27.7,27.7,91.4,2742,78.5,43,43,43,43,2150,2150,2150,2150,2150,2,1,157,107,57,137,0,0,0,0
2024-06-26 14:36:28.270103,79.69249575340808,7.6,11.28,27.6,27.6,27.6,27.6,91.2,2736,78.0,44,44,44,44,2200,2200,2200,2200,2200,0,0,156,106,56,136,0,0,0,0
2024-06-26 14:36:28.270103,76.37909804495375,7.6,11.28,27.6,27.6,27.6,27.6,91.2,2736,78.0,44,44,44,44,2200,2200,2200,2200,2200,0,0,156,106,56,136,0,0,0,0
2024-06-26 14:36:28.270103,79.19190429393619,7.6,11.28,27.6,27.6,27.6,27.6,91.2,2736,78.0,44,44,44,44,2200,2200,2200,2200,2200,0,1,156,106,56,136,0,0,0,0
2024-06-26 14:36:28.270103,78.47338776606202,7.6,11.28,27.6,27.6,27.6,27.6,91.2,2736,78.0,44,44,44,44,2200,2200,2200,2200,2200,0,0,156,106,56,136,0,0,0,0
2024-06-26 14:36:28.270103,79.21949163799799,7.6,11.28,27.6,27.6,27.6,27.6,91.2,2736,78.0,44,44,44,44,2200,2200,2200,2200,2200,0,1,156,106,56,136,0,0,0,0
2024-06-27 14:36:28.270103,81.66397964537406,7.5,11.25,27.5,27.5,27.5,27.5,91.0,2730,77.5,45,45,45,45,2250,2250,2250,2250,2250,0,0,155,105,55,135,0,0,0,0
2024-06-27 14:36:28.270103,76.8404576556773,7.5,11.25,27.5,27.5,27.5,27.5,91.0,2730,77.5,45,45,45,45,2250,2250,2250,2250,2250,0,0,155,105,55,135,0,0,0,0
2024-06-27 14:36:28.270103,81.04834656950429,7.5,11.25,27.5,27.5,27.5,27.5,91.0,2730,77.5,45,45,45,45,2250,2250,2250,2250,2250,1,0,155,105,55,135,0,0,0,0
2024-06-27 14:36:28.270103,76.03610890163117,7.5,11.25,27.5,27.5,27.5,27.5,91.0,2730,77.5,45,45,45,45,2250,2250,2250,2250,2250,0,0,155,105,55,135,0,0,0,0
2024-06-27 14:36:28.270103,80.54768443723971,7.5,11.25,27.5,27.5,27.5,27.5,91.0,2730,77.5,45,45,45,45,2250,2250,2250,2250,2250,1,0,155,105,55,135,0,0,0,0
2024-06-28 14:36:28.270103,77.37819327531476,7.3999999999999995,11.219999999999999,27.4,27.4,27.4,27.4,90.8,2724,77.0,46,46,46,46,2300,2300,2300,2300,2300,0,0,154,104,54,134,0,0,0,0
2024-06-28 14:36:28.270103,79.01033875347314,7.3999999999999995,11.219999999999999,27.4,27.4,27.4,27.4,90.8,2724,77.0,46,46,46,46,2300,2300,2300,2300,2300,0,0,154,104,54,134,0,0,0,0
2024-06-28 14:36:28.270103,80.48515895193995,7.3999999999999995,11.219999999999999,27.4,27.4,27.4,27.4,90.8,2724,77.0,46,46,46,46,2300,2300,2300,2300,2300,0,0,154,104,54,134,0,0,0,0
2024-06-28 14:36:28.270103,78.89230401359501,7.3999999999999995,11.219999999999999,27.4,27.4,27.4,27.4,90.8,2724,77.0,46,46,46,46,2300,2300,2300,2300,2300,0,0,154,104,54,134,0,0,0,0
2024-06-28 14:36:28.270103,77.46811647084041,7.3999999999999995,11.219999999999999,27.4,27.4,27.4,27.4,90.8,2724,77.0,46,46,46,46,2300,2300,2300,2300,2300,0,0,154,104,54,134,0,0,0,0
2024-06-29 14:36:28.270103,75.86298226641397,7.3,11.19,27.3,27.3,27.3,27.3,90.6,2718,76.5,47,47,47,47,2350,2350,2350,2350,2350,2,1,153,103,53,133,0,0,0,0
2024-06-29 14:36:28.270103,79.1003572624654,7.3,11.19,27.3,27.3,27.3,27.3,90.6,2718,76.5,47,47,47,47,2350,2350,2350,2350,2350,0,0,153,103,53,133,0,0,0,0
2024-06-29 14:36:28.270103,75.68923774413425,7.3,11.19,27.3,27.3,27.3,27.3,90.6,2718,76.5,47,47,47,47,2350,2350,2350,2350,2350,0,0,153,103,53,133,0,0,0,0
2024-06-29 14:36:28.270103,81.07416589682559,7.3,11.19,27.3,27.3,27.3,27.3,90.6,2718,76.5,47,47,47,47,2350,2350,2350,2350,2350,1,1,153,103,53,133,0,0,0,0
2024-06-29 14:36:28.270103,77.98082190763617,7.3,11.19,27.3,27.3,27.3,27.3,90.6,2718,76.5,47,47,47,47,2350,2350,2350,2350,2350,0,0,153,103,53,133,0,0,0,0
2024-06-30 14:36:28.270103,77.32190133913521,7.199999999999999,11.16,27.2,27.2,27.2,27.2,90.4,2712,76.0,48,48,48,48,2400,2400,2400,2400,2400,0,0,152,102,52,132,0,0,0,0
2024-06-30 14:36:28.270103,79.91818884898404,7.199999999999999,11.16,27.2,27.2,27.2,27.2,90.4,2712,76.0,48,48,48,48,2400,2400,2400,2400,2400,0,1,152,102,52,132,0,0,0,0
2024-06-30 14:36:28.270103,79.49333540784626,7.199999999999999,11.16,27.2,27.2,27.2,27.2,90.4,2712,76.0,48,48,48,48,2400,2400,2400,2400,2400,2,0,152,102,52,132,0,0,0,0
2024-06-30 14:36:28.270103,80.55162540677887,7.199999999999999,11.16,27.2,27.2,27.2,27.2,90.4,2712,76.0,48,48,48,48,2400,2400,2400,2400,2400,0,0,152,102,52,132,0,0,0,0
2024-06-30 14:36:28.270103,78.5018456229277,7.199999999999999,11.16,27.2,27.2,27.2,27.2,90.4,2712,76.0,48,48,48,48,2400,2400,2400,2400,2400,0,0,152,102,52,132,0,0,0,0
2024-07-01 14:36:28.270103,78.96720736703784,7.1,11.129999999999999,27.1,27.1,27.1,27.1,90.2,2706,75.5,49,49,49,49,2450,2450,2450,2450,2450,0,0,151,101,51,131,0,0,0,0
2024-07-01 14:36:28.270103,76.07658167844849,7.1,11.129999999999999,27.1,27.1,27.1,27.1,90.2,2706,75.5,49,49,49,49,2450,2450,2450,2450,2450,0,0,151,101,51,131,0,0,0,0
2024-07-01 14:36:28.270103,78.34632588374747,7.1,11.129999999999999,27.1,27.1,27.1,27.1,90.2,2706,75.5,49,49,49,49,2450,2450,2450,2450,2450,0,1,151,101,51,131,0,0,0,0
2024-07-01 14:36:28.270103,77.06830654660774,7.1,11.129999999999999,27.1,27.1,27.1,27.1,90.2,2706,75.5,49,49,49,49,2450,2450,2450,2450,2450,1,1,151,101,51,131,0,0,0,0
2024-07-01 14:36:28.270103,78.22747570955922,7.1,11.129999999999999,27.1,27.1,27.1,27.1,90.2,2706,75.5,49,49,49,49,2450,2450,2450,2450,2450,0,1,151,101,51,131,0,0,0,0
2024-07-02 14:36:28.270103,78.14415783740075,7.0,11.1,27.0,27.0,27.0,27.0,90.0,2700,75.0,50,50,50,50,2500,2500,2500,2500,2500,0,0,150,100,50,130,0,0,0,0
2024-07-02 14:36:28.270103,74.3916502678467,7.0,11.1,27.0,27.0,27.0,27.0,90.0,2700,75.0,50,50,50,50,2500,2500,2500,2500,2500,0,1,150,100,50,130,0,0,0,0
2024-07-02 14:36:28.270103,76.28175436680161,7.0,11.1,27.0,27.0,27.0,27.0,90.0,2700,75.0,50,50,50,50,2500,2500,2500,2500,2500,0,0,150,100,50,130,0,0,0,0
2024-07-02 14:36:28.270103,81.16551405894376,7.0,11.1,27.0,27.0,27.0,27.0,90.0,2700,75.0,50,50,50,50,2500,2500,2500,2500,2500,2,0,150,100,50,130,0,0,0,0
2024-07-02 14:36:28.270103,76.65361343813785,7.0,11.1,27.0,27.0,27.0,27.0,90.0,2700,75.0,50,50,50,50,2500,2500,2500,2500,2500,0,1,150,100,50,130,0,0,0,0
2024-07-03 14:36:28.270103,77.46176294531979,6.8999999999999995,11.07,26.9,26.9,26.9,26.9,89.8,2694,74.5,51,51,51,51,2550,2550,2550,2550,2550,2,0,149,99,49,129,0,0,0,0
2024-07-03 14:36:28.270103,76.69756417297505,6.8999999999999995,11.07,26.9,26.9,26.9,26.9,89.8,2694,74.5,51,51,51,51,2550,2550,2550,2550,2550,0,1,149,99,49,129,0,0,0,0
2024-07-03 14:36:28.270103,77.15915812088308,6.8999999999999995,11.07,26.9,26.9,26.9,26.9,89.8,2694,74.5,51,51,51,51,2550,2550,2550,2550,2550,2,0,149,99,49,129,0,0,0,0
2024-07-03 14:36:28.270103,78.87794752299864,6.8999999999999995,11.07,26.9,26.9,26.9,26.9,89.8,2694,74.5,51,51,51,51,2550,2550,2550,2550,2550,0,0,149,99,49,129,0,0,0,0
2024-07-03 14:36:28.270103,79.33145769963487,6.8999999999999995,11.07,26.9,26.9,26.9,26.9,89.8,2694,74.5,51,51,51,51,2550,2550,2550,2550,2550,0,0,149,99,49,129,0,0,0,0
2024-07-04 14:36:28.270103,73.09591995588487,6.8,11.04,26.8,26.8,26.8,26.8,89.6,2688,74.0,52,52,52,52,2600,2600,2600,2600,2600,0,1,148,98,48,128,0,0,0,0
2024-07-04 14:36:28.270103,78.32779917428824,6.8,11.04,26.8,26.8,26.8,26.8,89.6,2688,74.0,52,52,52,52,2600,2600,2600,2600,2600,0,0,148,98,48,128,0,0,0,0
2024-07-04 14:36:28.270103,79.54570205052926,6.8,11.04,26.8,26.8,26.8,26.8,89.6,2688,74.0,52,52,52,52,2600,2600,2600,2600,2600,0,0,148,98,48,128,0,0,0,0
2024-07-04 14:36:28.270103,75.95006222754017,6.8,11.04,26.8,26.8,26.8,26.8,89.6,2688,74.0,52,52,52,52,2600,2600,2600,2600,2600,0,0,148,98,48,128,0,0,0,0
2024-07-04 14:36:28.270103,78.28509787971875,6.8,11.04,26.8,26.8,26.8,26.8,89.6,2688,74.0,52,52,52,52,2600,2600,2600,2600,2600,0,0,148,98,48,128,0,0,0,0
2024-07-05 14:36:28.270103,80.14854583654304,6.699999999999999,11.01,26.7,26.7,26.7,26.7,89.4,2682,73.5,53,53,53,53,2650,2650,2650,2650,2650,0,0,147,97,47,127,0,0,0,0
