date,engine_temperature,brake_pad_thickness,battery_voltage,tire_pressure,oil_quality,cumulative_mileage,driving_behavior,environmental_condition,RUL_brake_pad,RUL_battery,RUL_oil,RUL_tire
2024-06-03 14:47:15.700055,78.84115004113553,11.291978978612383,12.419108325676776,31.544018466688765,81.29929939061797,1210.1457083454666,2,0,164,114,64,144
2024-06-03 14:47:15.700055,83.02030715168614,11.284002345515232,12.384148783001198,32.42452829344901,82.15561320066735,1207.9880364409253,0,0,164,114,64,144
2024-06-03 14:47:15.700055,76.76640594127554,11.271060442276399,12.41025125458612,31.88158384815593,82.31740629188202,1085.0323618921198,1,0,164,114,64,144
2024-06-04 14:47:15.700055,79.27381302874059,11.259769967887733,12.433673467081302,32.445882308011655,81.68674539941902,920.807707059168,0,0,163,113,63,143
2024-06-04 14:47:15.700055,76.40237718604524,11.252466852640236,12.367472336810666,33.920823616451656,81.57687187699112,887.0145230132176,0,0,163,113,63,143
2024-06-04 14:47:15.700055,80.04115057072451,11.264687461427402,12.420532760130266,31.98322079924036,82.11225469416837,760.616193214554,0,0,163,113,63,143
2024-06-04 14:47:15.700055,79.62153863016069,11.245025086169251,12.39909986101293,31.92021265973164,81.26356154089822,927.7029014613765,0,0,163,113,63,143
2024-06-04 14:47:15.700055,84.2887606461991,11.259952169127207,12.40340917223806,31.933658170798463,81.42439065185273,844.3513755955556,2,1,163,113,63,143
2024-06-05 14:47:15.700055,75.81596383843014,11.247501637643607,12.404533680445862,31.441534936169354,81.8855078512531,848.8285642256621,2,0,162,112,62,142
2024-06-05 14:47:15.700055,81.44128059717858,11.24237479593072,12.406283307190833,32.736422733801696,81.08937269999402,1036.381086863113,0,0,162,112,62,142
2024-06-05 14:47:15.700055,79.37481166087817,11.233380174108287,12.419018252606486,32.770008582371815,82.01697293307832,993.5129178366379,2,0,162,112,62,142
2024-06-05 14:47:15.700055,79.06785348194921,11.240352322397309,12.38478279412085,33.17815332497778,81.25461374725556,1399.7810600627722,0,0,162,112,62,142
2024-06-05 14:47:15.700055,76.92049428719518,11.240867543130086,12.416907725895985,32.02244579844081,80.57631643869956,1138.5086859998369,0,0,162,112,62,142
2024-06-06 14:47:15.700055,81.13839125212445,11.207642636027854,12.414560121913606,30.66359109563944,80.78889176788724,1169.358008592602,1,0,161,111,61,141
2024-06-06 14:47:15.700055,82.1406905211759,11.251055427970616,12.429885215130083,29.783645762758177,81.5308391076303,1436.42954795338,0,0,161,111,61,141
2024-06-06 14:47:15.700055,81.39509061797087,11.222136403557496,12.382800881516877,30.80764474741274,80.59946232236425,1054.1160281266405,1,0,161,111,61,141
2024-06-06 14:47:15.700055,82.3298572939718,11.215448166314198,12.417247199932975,32.323519400062594,81.27578200033138,965.505319852545,0,0,161,111,61,141
2024-06-06 14:47:15.700055,78.9754309464503,11.225155403696885,12.41527417050181,32.40006064562233,80.9793618820209,1096.6273832036009,0,0,161,111,61,141
2024-06-07 14:47:15.700055,77.56996294944614,11.1999016359361,12.353867045118223,31.42845984590927,80.62791125273743,898.4627825836842,0,0,160,110,60,140
2024-06-07 14:47:15.700055,76.93437795117494,11.219925238263475,12.398929656819766,31.843213122602126,79.7865576171895,1279.9412618048884,0,0,160,110,60,140
2024-06-07 14:47:15.700055,77.50224423266961,11.204276673418242,12.426722546500232,31.2526967652636,78.39150493267704,1496.834998828356,1,0,160,110,60,140
2024-06-07 14:47:15.700055,84.58190966340007,11.201159096885892,12.37999178445816,32.34874253816736,80.3433610228183,1430.1334525312714,1,0,160,110,60,140
2024-06-07 14:47:15.700055,76.22641316855905,11.19854230500121,12.442973287167293,33.19009232395695,79.70226284057209,1256.9595884364103,0,0,160,110,60,140
2024-06-08 14:47:15.700055,77.04735169667222,11.177315946968864,12.384751293630838,31.889067736610066,78.87379696280372,1348.3309427444722,0,0,159,109,59,139
2024-06-08 14:47:15.700055,80.15124568513009,11.197120388271443,12.416938509252704,30.845199769576407,79.88376384644761,1315.9808639592711,0,0,159,109,59,139
2024-06-08 14:47:15.700055,77.72264548486078,11.178044145256754,12.405449136906961,31.813437365913085,79.72105339691055,999.8994901549261,0,0,159,109,59,139
2024-06-08 14:47:15.700055,81.07934866935219,11.162053032147469,12.376884303981887,33.43955534490934,79.1298634998252,810.4492869214913,1,0,159,109,59,139
2024-06-08 14:47:15.700055,77.40030653520103,11.19117389015514,12.394186227244468,31.297969082217538,79.44434198432572,1309.2691367112457,0,0,159,109,59,139
2024-06-09 14:47:15.700055,79.82731489561947,11.148308877306997,12.378315924429558,32.759125884639836,78.59311721238983,1381.508869390371,2,1,158,108,58,138
2024-06-09 14:47:15.700055,78.93590202289289,11.156413065625607,12.41302714269256,30.0310200125685,78.22645093650593,1581.5434431410204,0,0,158,108,58,138
2024-06-09 14:47:15.700055,79.83799388711412,11.176527818837297,12.381526140680396,31.151048792668128,79.00066415648566,1193.3090500017233,0,0,158,108,58,138
2024-06-09 14:47:15.700055,77.19777777209492,11.15636192500645,12.386373361729415,32.498107607898,79.31986974842161,1092.1712062991996,0,0,158,108,58,138
2024-06-09 14:47:15.700055,79.79926427001615,11.168889000209479,12.380673681223012,31.918923459578657,80.00297814035575,1028.5574827853,0,1,158,108,58,138
2024-06-10 14:47:15.700055,79.5711629364718,11.150221406146775,12.373552155124495,31.13906664385061,79.89559463018306,1048.4760530903998,0,0,157,107,57,137
2024-06-10 14:47:15.700055,78.99172527813171,11.151349354638844,12.348232463363715,31.542439242978105,78.73278002236809,1294.234175496331,0,0,157,107,57,137
2024-06-10 14:47:15.700055,81.35100787777394,11.144500723546706,12.403661540563899,32.79477784349808,78.83635708652004,904.6437587893387,1,0,157,107,57,137
2024-06-10 14:47:15.700055,78.13452063044232,11.139256415904224,12.378720605177396,33.23578215296812,78.25970416945017,1197.7965514811162,0,0,157,107,57,137
2024-06-10 14:47:15.700055,80.6110942805339,11.130614044917897,12.404113590354624,31.853290517043636,78.4068375167846,958.491264384272,0,0,157,107,57,137
2024-06-11 14:47:15.700055,78.17690484969052,11.124350376166067,12.38965825830987,32.906634847082316,77.8534295043029,1200.4238393853063,0,0,156,106,56,136
2024-06-11 14:47:15.700055,79.70826439454014,11.108649419953512,12.362869312843504,32.37855048259489,78.14056230125516,1116.6537918949073,0,1,156,106,56,136
2024-06-11 14:47:15.700055,79.06383606759778,11.106343184040345,12.406837319834809,30.54104650411566,77.35960406645803,1621.808907885376,0,0,156,106,56,136
2024-06-11 14:47:15.700055,79.57534781210371,11.117247720831852,12.387322242710365,30.964521986494795,78.51702754197792,1421.0066657018701,0,0,156,106,56,136
2024-06-11 14:47:15.700055,76.54572655537312,11.11542991315529,12.378570226888375,31.798337369183802,78.24815987434863,1097.1981747826678,1,1,156,106,56,136
2024-06-12 14:47:15.700055,80.6571765087586,11.11105447849016,12.378115572345036,31.49115070380812,78.23043384358331,1495.5723629252648,0,1,155,105,55,135
2024-06-12 14:47:15.700055,78.29054384286184,11.113316747683895,12.364048486624126,33.66828555249943,77.08160426453466,1316.4234218901395,0,0,155,105,55,135
2024-06-12 14:47:15.700055,80.61943757740178,11.114484524185505,12.387481342581214,31.524608341353503,77.44256147577573,1753.0589519332516,0,1,155,105,55,135
2024-06-12 14:47:15.700055,78.9925538420376,11.097616695058194,12.343867835648368,30.781484424050838,78.1596423014124,1408.8732453916818,0,0,155,105,55,135
2024-06-12 14:47:15.700055,77.63300476038023,11.110588357875889,12.389640024971214,33.01558732749917,77.64294930587201,1028.5070181335336,0,1,155,105,55,135
2024-06-13 14:47:15.700055,79.40736652296188,11.083815626078298,12.377936039499167,31.84449047027226,77.06379742075032,696.5305032373922,0,1,154,104,54,134
2024-06-13 14:47:15.700055,79.34446048306795,11.071077374601728,12.397229727820246,33.351720567114356,77.47045172185635,1744.1343897582851,0,1,154,104,54,134
2024-06-13 14:47:15.700055,74.77940364337336,11.065951046674034,12.365680619891489,31.310005875847327,77.9871667577723,1355.2663729600245,0,0,154,104,54,134
2024-06-13 14:47:15.700055,79.09063105086504,11.08790934329816,12.371069327885909,32.882174569238565,76.37919237619526,1888.4167109162656,0,0,154,104,54,134
2024-06-13 14:47:15.700055,79.14503113967518,11.067371990036166,12.34883749133998,31.97525164825097,76.9422432587014,992.8457600257884,2,0,154,104,54,134
2024-06-14 14:47:15.700055,78.0128366271491,11.068207537667732,12.388713132247412,32.46138652203252,76.4278479089853,1257.4799228480128,1,1,153,103,53,133
2024-06-14 14:47:15.700055,75.21248668914095,11.069655172509574,12.407804170483516,32.31867222127538,76.6578652730253,1113.3797912841515,1,0,153,103,53,133
2024-06-14 14:47:15.700055,76.01505630818824,11.047268484381767,12.349053608786262,30.9802226976003,77.0285493019364,1041.443794950953,1,1,153,103,53,133
2024-06-14 14:47:15.700055,77.32082419769203,11.041774801032219,12.389473466150921,30.00847989382159,76.69101659704322,1551.1413379095823,0,0,153,103,53,133
2024-06-14 14:47:15.700055,78.62574749735957,11.048341171327323,12.38528835636769,31.000398533222157,76.33672696851393,1619.1406575183573,2,0,153,103,53,133
2024-06-15 14:47:15.700055,82.26143093330836,11.049535476931842,12.349741828628137,31.386390643989913,77.29249612445678,1632.551748746881,0,0,152,102,52,132
2024-06-15 14:47:15.700055,76.9002279012927,11.039553389036897,12.351853143550112,32.49176209523653,75.87112561746237,1282.841943289157,1,0,152,102,52,132
2024-06-15 14:47:15.700055,78.62575993231876,11.033274562541642,12.350449113131049,30.982315053960278,75.89521412402284,1360.805299998325,0,0,152,102,52,132
2024-06-15 14:47:15.700055,79.876853783845,11.04280107831932,12.348027491104645,32.64650352743461,76.57126050609213,1607.1332275406414,1,0,152,102,52,132
2024-06-15 14:47:15.700055,77.67739426228957,11.042342779046091,12.401954232208846,32.76292637273776,75.53366071488618,1555.0201862754084,0,0,152,102,52,132
2024-06-16 14:47:15.700055,77.14852225593359,11.016637912812916,12.374844330250982,33.130807457444604,75.94115134027079,1585.5444374960236,0,0,151,101,51,131
2024-06-16 14:47:15.700055,78.22790711096874,11.002646922754336,12.369513247690131,32.855743379908354,75.96642078623768,1433.5960458740674,0,0,151,101,51,131
2024-06-16 14:47:15.700055,77.82981137899576,11.024451363519399,12.34246873848897,33.47320972902262,74.59709234737268,1376.7653089875857,0,1,151,101,51,131
2024-06-16 14:47:15.700055,81.03441454859646,11.016549229078677,12.337619119461525,30.89740433105401,75.69002517805423,1379.214857152123,1,0,151,101,51,131
2024-06-16 14:47:15.700055,80.18198296395471,11.033770761231722,12.358066357380798,32.823707293165256,74.94639404135583,1454.043599869684,2,0,151,101,51,131
2024-06-17 14:47:15.700055,75.9064563148111,10.993566519308512,12.356005158980624,33.52994740170199,75.79973404525276,1641.3498089478235,0,0,150,100,50,130
2024-06-17 14:47:15.700055,75.43005965656052,11.012540755596955,12.366430138046123,31.458024279226848,74.40000314174549,1624.3201263957662,0,0,150,100,50,130
2024-06-17 14:47:15.700055,79.47165995422822,11.007171243980014,12.359230735552252,32.5866511513766,74.71051056701432,1593.376106355217,0,0,150,100,50,130
2024-06-17 14:47:15.700055,78.91305341197022,10.981681731224295,12.342419252789794,32.109076375136496,75.54651480497046,1240.9990199315048,0,0,150,100,50,130
2024-06-17 14:47:15.700055,76.74713905420987,10.979425304604172,12.36919539959513,31.48706560163242,75.25079719180172,1190.501246352293,1,0,150,100,50,130
2024-06-18 14:47:15.700055,76.53728080300469,10.966448652762905,12.316476333776953,32.920953787981865,73.9953784381373,1357.7854933563021,0,1,149,99,49,129
2024-06-18 14:47:15.700055,78.020390036799,10.988131178941867,12.318783838781984,32.08361004564051,74.78686683381109,1516.3516146401735,0,0,149,99,49,129
2024-06-18 14:47:15.700055,80.81969114305306,10.985890020094608,12.35987600305844,32.257525993150324,75.21312577072305,1541.108877308522,0,0,149,99,49,129
2024-06-18 14:47:15.700055,81.18289366413627,10.975028756651314,12.355934477486814,31.202064614211462,74.79286497685568,1679.841709136267,0,0,149,99,49,129
2024-06-18 14:47:15.700055,77.66942379822646,10.986153009377475,12.373419644972236,32.44655679742587,74.26559568032154,1676.9978972643135,0,0,149,99,49,129
2024-06-19 14:47:15.700055,78.86287480276494,10.97485752223822,12.338476016108224,32.49160011045945,74.79072605393503,1392.1217948523447,2,0,148,98,48,128
2024-06-19 14:47:15.700055,77.19526106212032,10.968209560176888,12.349659200695113,32.86286472005102,74.46126705693734,1271.7964335763957,1,0,148,98,48,128
2024-06-19 14:47:15.700055,80.50210348022394,10.958356957636699,12.334151996582268,32.70089666841327,73.33630307039638,1579.2594968264193,1,1,148,98,48,128
2024-06-19 14:47:15.700055,76.87897902630957,10.96610518145529,12.328606857043042,32.03471973561466,74.53760449183284,1843.797315782917,2,0,148,98,48,128
2024-06-19 14:47:15.700055,79.91058696810047,10.961039047108057,12.343816194534645,32.39338830022777,73.77506071598005,1761.1045761345258,0,1,148,98,48,128
2024-06-20 14:47:15.700055,78.08402663079671,10.934926886808793,12.303410840546897,31.818943427904927,74.24051954358777,1652.2835586493727,0,0,147,97,47,127
2024-06-20 14:47:15.700055,76.9347785112697,10.926984093749098,12.366668899629289,32.833416880160335,73.5435563126988,1628.6966305942549,2,0,147,97,47,127
2024-06-20 14:47:15.700055,76.75568265472667,10.93829832104165,12.332770875181382,32.43710589502069,73.37145606602353,1245.2400916588128,0,1,147,97,47,127
2024-06-20 14:47:15.700055,76.76088050770223,10.938170558936559,12.360069542909853,32.14448234708087,73.56462258922737,1904.1958703068362,0,0,147,97,47,127
2024-06-20 14:47:15.700055,75.71126384884163,10.936731169970479,12.319544115685648,31.896449526077685,73.08621694292367,1961.2941563403415,0,0,147,97,47,127
2024-06-21 14:47:15.700055,77.07734644696977,10.925644507161756,12.331448552834383,31.374626840845455,72.83963756358915,1962.5979874259808,1,0,146,96,46,126
2024-06-21 14:47:15.700055,75.4074763151217,10.918496818063623,12.312094804480349,33.794176907675975,72.32448342004622,1434.6111089191352,0,0,146,96,46,126
2024-06-21 14:47:15.700055,73.52723864830544,10.914664691955105,12.301714167664235,33.79373917781329,73.39352819802978,1487.1722187305627,0,0,146,96,46,126
2024-06-21 14:47:15.700055,79.27594624702304,10.93645349096801,12.320967098412947,33.62526342646405,73.67026749888558,1835.4785630054791,0,0,146,96,46,126
2024-06-21 14:47:15.700055,77.10809952757252,10.905199763059478,12.319872273212342,30.40570349178557,73.23092030152642,1920.1534190997313,1,0,146,96,46,126
2024-06-22 14:47:15.700055,77.59511621504231,10.89183230198343,12.336954948970057,34.13575299054487,73.04886162690389,1819.1385094621228,0,0,145,95,45,125
2024-06-22 14:47:15.700055,78.83150203237066,10.904494197478071,12.321694596508912,31.820172356529753,72.8379359351219,1971.1410347194624,0,0,145,95,45,125
2024-06-22 14:47:15.700055,78.33098208583242,10.898384321184961,12.30592193217688,31.61712444030012,72.72669806952946,1668.2788250424887,0,0,145,95,45,125
2024-06-22 14:47:15.700055,76.36366797754965,10.892205304780171,12.322472011693456,31.444261474734844,72.31534646906539,1774.4951463004509,0,0,145,95,45,125
2024-06-22 14:47:15.700055,76.88122290055509,10.891669997345867,12.333351193423695,30.655275705100113,72.5719793750581,2248.6742740300283,0,0,145,95,45,125
2024-06-23 14:47:15.700055,77.69330536380178,10.873675994483307,12.328819252077786,31.888510711478403,73.25646229205618,1961.7509465078745,0,0,144,94,44,124
2024-06-23 14:47:15.700055,77.14869125564417,10.880479800607002,12.306280370939092,32.66215975834521,72.11010167289179,1637.9818180962513,0,0,144,94,44,124
2024-06-23 14:47:15.700055,73.46876211181696,10.8637596934033,12.306621685164567,31.80857912674886,71.12573754606584,1510.5025669254132,0,0,144,94,44,124
2024-06-23 14:47:15.700055,78.32444973423286,10.890519690715323,12.318041124084212,31.941381716387106,71.95063490042467,1643.8978673039662,2,0,144,94,44,124
2024-06-23 14:47:15.700055,77.33996025786608,10.890953941759603,12.325295582076103,32.152485451020056,72.30391685809073,1447.460160390503,0,0,144,94,44,124
2024-06-24 14:47:15.700055,76.21005582725519,10.858511456704537,12.305855715021304,30.610910955681394,71.70144144721665,1966.183156529911,0,0,143,93,43,123
2024-06-24 14:47:15.700055,75.79974275496238,10.867973514927105,12.32595391614684,31.853093223170553,71.00301938823334,1411.3174067532414,0,0,143,93,43,123
2024-06-24 14:47:15.700055,72.49232118347335,10.859287419638832,12.295907628430607,32.24574718328999,71.24676399058279,1173.7650604866421,0,0,143,93,43,123
2024-06-24 14:47:15.700055,80.31635675984441,10.866055826752987,12.317375525386101,31.88186609135988,71.0163970251101,2079.0290435428856,0,0,143,93,43,123
2024-06-24 14:47:15.700055,77.09952901033016,10.856906011156045,12.305472131793088,32.64911720747515,71.36740358788,1815.7150391178347,0,0,143,93,43,123
2024-06-25 14:47:15.700055,77.56572908720875,10.844742712086635,12.296477106243627,32.59666974727349,70.22887146295236,1901.6935462140493,1,1,142,92,42,122
2024-06-25 14:47:15.700055,74.03552087510214,10.84078199775723,12.295283224670948,30.956079415892503,70.66496753453447,1671.3679549780556,0,0,142,92,42,122
2024-06-25 14:47:15.700055,75.92287263750316,10.848316226197298,12.31503206678928,31.081874259469576,72.0653949379366,1647.5727498459971,0,0,142,92,42,122
2024-06-25 14:47:15.700055,76.35350117504456,10.833762931128456,12.277719035441004,32.570440903059,71.45419544618377,1279.7797768762462,1,0,142,92,42,122
2024-06-25 14:47:15.700055,76.74795271005927,10.814353387901823,12.301966309113798,32.32146890048924,70.50743485034312,1936.4538307928376,2,0,142,92,42,122
2024-06-26 14:47:15.700055,74.17265140991803,10.82031889218901,12.307223867084453,32.25574267899307,70.75093268800738,1900.0611414155753,0,0,141,91,41,121
2024-06-26 14:47:15.700055,76.7928035497318,10.819839073040356,12.321102291341646,31.12224129137705,71.36337551800798,2347.6721657380276,1,0,141,91,41,121
2024-06-26 14:47:15.700055,77.9289053684855,10.818901931321369,12.309348776094746,32.32909644292165,71.11995826237334,2014.7009296009012,0,0,141,91,41,121
2024-06-26 14:47:15.700055,77.93371834775084,10.826752288987901,12.276170528533594,33.14996670892603,69.97725219628644,2003.5849651860694,1,0,141,91,41,121
2024-06-26 14:47:15.700055,75.33936082411795,10.809495242982884,12.308357492056725,31.840387155112644,71.69427405916387,1943.1969554219768,0,0,141,91,41,121
2024-06-27 14:47:15.700055,78.57429585086162,10.804119109647305,12.32237416318944,32.24194029946663,70.00058366510956,1886.846960157171,0,1,140,90,40,120
2024-06-27 14:47:15.700055,72.75379781514418,10.79896403358704,12.27049796057215,31.336213391376678,69.63253572486786,2252.2462744311415,0,1,140,90,40,120
2024-06-27 14:47:15.700055,76.4008107785756,10.809630622461263,12.313370319486312,31.871039539304483,69.11304028890032,1852.8517323684996,0,0,140,90,40,120
2024-06-27 14:47:15.700055,75.8726025587207,10.798776121310368,12.292468363979744,31.70137299028767,69.50928860854215,1877.3035060847312,1,1,140,90,40,120
2024-06-27 14:47:15.700055,77.05618804183842,10.800637172080062,12.29560831373789,31.522503529466654,70.18998788294017,1725.46163701518,0,1,140,90,40,120
2024-06-28 14:47:15.700055,74.36732516112572,10.764256496768978,12.307136522169698,33.238337536489816,69.91832896529995,2018.681011161238,0,1,139,89,39,119
2024-06-28 14:47:15.700055,74.12687131655325,10.790519934372647,12.316842220372047,31.455494577418644,68.91113530739364,1666.44738841173,1,1,139,89,39,119
2024-06-28 14:47:15.700055,71.53540216768849,10.785078962756497,12.315263683576276,32.33300548640464,68.5567119780176,1716.6921355285908,0,0,139,89,39,119
2024-06-28 14:47:15.700055,74.284990579308,10.769825623659006,12.289013605074471,32.71148378873171,68.71524124730487,1808.7199758340053,0,0,139,89,39,119
2024-06-28 14:47:15.700055,75.029578961276,10.781905967800803,12.305689497095818,31.75029184792837,69.28372160104117,1801.2121615809106,0,0,139,89,39,119
2024-06-29 14:47:15.700055,76.21434225946054,10.761742825564014,12.297646604906305,32.27338870314075,68.97214250295522,1987.4532675851895,0,0,138,88,38,118
2024-06-29 14:47:15.700055,73.77062254769484,10.752485089598801,12.280944805977876,33.58428969550972,69.29604956112746,1674.6883060046293,1,1,138,88,38,118
2024-06-29 14:47:15.700055,72.74842182273547,10.770575768776766,12.327174690889315,31.236896116701228,68.70572374956933,1864.9521280000195,1,0,138,88,38,118
2024-06-29 14:47:15.700055,72.44514943234142,10.77350939076257,12.28996358933735,33.108122301575214,69.23326403405629,1951.2838507323368,1,0,138,88,38,118
2024-06-29 14:47:15.700055,72.60911294674735,10.756717876045775,12.26744771336645,31.952483079617668,69.59283840234147,1896.9582110341833,0,0,138,88,38,118
2024-06-30 14:47:15.700055,75.15612705990213,10.751066356083713,12.265882368018609,32.029284215731494,68.73894251371908,1907.8574869828883,0,0,137,87,37,117
2024-06-30 14:47:15.700055,74.73177027867042,10.741430494906936,12.27883014337432,32.08555151997729,67.87613154042324,1841.6129125967334,0,0,137,87,37,117
2024-06-30 14:47:15.700055,71.78070612148245,10.723496325207496,12.260126053277897,29.79888570922177,68.49363709712874,1554.9018944166535,0,0,137,87,37,117
2024-06-30 14:47:15.700055,72.2332152277071,10.745413938006196,12.265064682324242,31.494988544607704,67.66373177113628,2043.9107015139923,0,0,137,87,37,117
2024-06-30 14:47:15.700055,74.396392814811,10.75734997438908,12.286112983054302,30.462882958084776,68.30871122721099,1782.2232254873954,0,0,137,87,37,117
2024-07-01 14:47:15.700055,73.69578306153629,10.715288630028553,12.290914442258526,32.303435490765764,67.43010790164826,1916.3971858299697,2,1,136,86,36,116
2024-07-01 14:47:15.700055,73.88151302584659,10.737247888259473,12.293425120073879,33.62015249228854,67.89107148709866,1898.4497021221862,0,1,136,86,36,116
2024-07-01 14:47:15.700055,76.78749749292184,10.704063718940438,12.241801228747386,31.205824455580466,68.73265171089142,2049.543290527931,0,0,136,86,36,116
2024-07-01 14:47:15.700055,77.46754442835349,10.701542928531696,12.298214432418055,33.70766166087964,68.35028297723898,1733.1178661715926,0,0,136,86,36,116
2024-07-01 14:47:15.700055,74.71749114178797,10.713557581432873,12.242900359767958,31.458179057379837,67.84667879059556,1696.2609371484846,2,0,136,86,36,116
2024-07-02 14:47:15.700055,74.42982359666489,10.688344939323828,12.291211159151139,32.01439954277368,67.29676153041825,1487.4758290539976,0,1,135,85,35,115
2024-07-02 14:47:15.700055,75.26655392215045,10.707422931369527,12.298891267950758,31.45781037767118,67.56703973832353,1974.7685703120687,0,0,135,85,35,115
2024-07-02 14:47:15.700055,75.01973736514766,10.699390892376728,12.28158871204127,29.47742396065468,67.137556079753,1579.7189416788933,1,0,135,85,35,115
2024-07-02 14:47:15.700055,72.68653285957211,10.701883760690286,12.267726005988015,31.499647556364444,66.63446091438718,1410.283429950174,0,0,135,85,35,115
2024-07-02 14:47:15.700055,70.80570981973736,10.712454429298983,12.267687061981562,31.15544896059635,67.07612046207493,1833.6680423112155,0,0,135,85,35,115
2024-07-03 14:47:15.700055,75.16377116234347,10.689795825992528,12.283030697401001,32.318587072322366,67.33262210516935,1991.652459484614,0,0,134,84,34,114
2024-07-03 14:47:15.700055,74.58535395677468,10.6789770815599,12.268605084477961,34.38361961672828,67.43191621986598,2860.5056786196983,0,0,134,84,34,114
2024-07-03 14:47:15.700055,73.54883992987808,10.680321425176393,12.23570912037362,32.48847552107055,66.69503701974836,2017.5275502144846,0,0,134,84,34,114
2024-07-03 14:47:15.700055,74.04786071994845,10.6880263350907,12.283525269229921,29.396708926038798,67.3660611646443,2240.9999934153693,0,1,134,84,34,114
2024-07-03 14:47:15.700055,73.44792887910089,10.667813835732966,12.280815850189974,32.13114202860255,66.05484611541212,2028.886561448167,0,1,134,84,34,114
2024-07-04 14:47:15.700055,75.27424875431575,10.648970881243837,12.265426364192942,31.55724908895972,67.16291115185709,1484.3206932474804,1,0,133,83,33,113
2024-07-04 14:47:15.700055,70.78619248870038,10.662130060467412,12.23481931443965,33.13464735783237,65.94411640169741,1843.1445597295271,2,0,133,83,33,113
2024-07-04 14:47:15.700055,75.98313006431881,10.66558964767611,12.250536682839293,30.924529155164336,66.19032685304269,2182.8884124833157,1,1,133,83,33,113
2024-07-04 14:47:15.700055,73.19254055549082,10.655652553046743,12.299303209063627,31.85943342129731,66.61196610421219,2419.624218406239,0,0,133,83,33,113
2024-07-04 14:47:15.700055,77.11824913149137,10.662629356291871,12.296384218114715,32.46834845284275,66.88182417399807,2034.9354669238214,0,0,133,83,33,113
2024-07-05 14:47:15.700055,70.1610210191534,10.649976038896536,12.204077179633916,29.997476278457906,67.2540159162144,2196.9470924724324,2,0,132,82,32,112
2024-07-05 14:47:15.700055,71.68060457746313,10.635046671826615,12.23560867918187,32.587043286056634,66.02698495776866,1800.9372981353686,0,0,132,82,32,112
2024-07-05 14:47:15.700055,72.14770667074964,10.645019764752739,12.295482803385248,31.502450169473317,65.84013208716469,1805.6509103932638,0,1,132,82,32,112
2024-07-05 14:47:15.700055,71.39104175335565,10.636403145132125,12.26214342749354,29.696342720040203,65.19021794093732,2166.52302143202,0,1,132,82,32,112
2024-07-05 14:47:15.700055,74.30395439421872,10.64438955704236,12.270776433153763,32.61019866572432,65.55421040343906,1759.0652464048483,0,0,132,82,32,112
2024-07-06 14:47:15.700055,73.26812261606301,10.627209990123053,12.242303750124748,31.493922749590954,65.05705502253915,2083.66216383308,1,0,131,81,31,111
2024-07-06 14:47:15.700055,75.98875330281982,10.619137811828022,12.257208315479332,32.84582115727095,64.27669098095079,2581.598313264698,0,0,131,81,31,111
2024-07-06 14:47:15.700055,73.80643443814267,10.614112829491186,12.243976697184447,34.08014001044372,65.94934671808483,1717.8026335817747,0,0,131,81,31,111
2024-07-06 14:47:15.700055,74.17954893209064,10.617574408826702,12.291537358327622,30.984111875610115,65.79437013689133,1749.8523582110956,0,0,131,81,31,111
2024-07-06 14:47:15.700055,70.90581289591492,10.612619019345097,12.246031257559888,32.773060543910766,64.88567092012026,1649.7178229013834,0,0,131,81,31,111
2024-07-07 14:47:15.700055,71.31972386791264,10.61311451286591,12.233651380710498,31.011860407735327,64.61196037408966,2307.8285492772347,0,1,130,80,30,110
2024-07-07 14:47:15.700055,70.69574092360918,10.595279496816696,12.270325688497433,32.054687000481216,64.83806763068385,2340.060463670389,0,0,130,80,30,110
2024-07-07 14:47:15.700055,74.95354722873765,10.579892765607397,12.24775581697409,32.111190488574664,65.77721136493088,1502.994796987012,0,0,130,80,30,110
2024-07-07 14:47:15.700055,68.9148509091244,10.600417022366173,12.263038843939059,32.52497794006595,64.71380489814959,2236.7120892798366,0,0,130,80,30,110
2024-07-07 14:47:15.700055,77.74574807481827,10.599889924312752,12.248254517223959,32.14405092865291,64.92614591682077,1642.6368499649857,0,0,130,80,30,110
2024-07-08 14:47:15.700055,76.1383274947413,10.567002892256962,12.284908648351808,32.599109440816136,65.36849232609578,2682.270034723417,0,0,129,79,29,109
2024-07-08 14:47:15.700055,68.3781678380549,10.577691058270874,12.253605442141303,32.29978833742284,64.8078219107606,2674.5488839259942,0,0,129,79,29,109
2024-07-08 14:47:15.700055,74.04074289408187,10.571418638710291,12.271472139271262,31.708109238678148,64.62887636122784,2294.085313772271,0,1,129,79,29,109
2024-07-08 14:47:15.700055,74.15161062512922,10.57664226564727,12.230452814299852,33.61441738664672,66.10999053318967,1826.2694265924613,2,1,129,79,29,109
2024-07-08 14:47:15.700055,71.17939016262066,10.589421938356498,12.221920919937759,33.06152327741626,64.02959750078296,1998.722768762669,0,0,129,79,29,109
2024-07-09 14:47:15.700055,74.06273227180117,10.553631164606626,12.243209297599797,32.51337219649094,64.05672164909647,1936.011479587283,0,0,128,78,28,108
2024-07-09 14:47:15.700055,74.21571140054196,10.559390235766942,12.226916332403768,32.04989681491364,64.19190018954656,2077.6340792045144,0,0,128,78,28,108
2024-07-09 14:47:15.700055,72.52177390695638,10.569416102890711,12.263714216748017,33.576604904153136,64.52393144232407,1831.687821893527,0,0,128,78,28,108
